epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,25.1984,0.68084,0.68635,0.9097,0.77651,0.82529,0.82999,0.67354,0.73867,0.95803,0.98848,0.00046625,0.00046625,0.00046625
97,25.4338,0.71598,0.65748,0.90891,0.78133,0.82529,0.82997,0.67333,0.74572,0.96732,0.99041,0.000458,0.000458,0.000458
98,25.6732,0.66775,0.64439,0.8939,0.81633,0.79282,0.83528,0.66488,0.75721,0.96405,0.99137,0.00044975,0.00044975,0.00044975
99,25.9022,0.66792,0.65586,0.90475,0.82442,0.78622,0.84097,0.66778,0.76068,0.96035,0.99528,0.0004415,0.0004415,0.0004415
100,26.137,0.63875,0.62768,0.88447,0.81568,0.78803,0.83398,0.66753,0.75342,0.96202,0.9914,0.00043325,0.00043325,0.00043325
101,26.3673,0.64664,0.62462,0.88153,0.80803,0.79489,0.83394,0.65962,0.75251,0.99031,0.99141,0.000425,0.000425,0.000425
102,26.6052,0.64657,0.64089,0.88858,0.79146,0.77438,0.80929,0.65109,0.75509,0.99295,0.98689,0.00041675,0.00041675,0.00041675
103,26.834,0.64869,0.62007,0.89682,0.79473,0.78829,0.81086,0.65874,0.75214,0.96711,0.98516,0.0004085,0.0004085,0.0004085
104,27.0717,0.60968,0.61868,0.89905,0.82147,0.80541,0.8337,0.67394,0.7249,0.96132,0.98445,0.00040025,0.00040025,0.00040025
105,27.3042,0.6015,0.62998,0.88702,0.79622,0.81801,0.83516,0.66966,0.73777,0.9442,0.98366,0.000392,0.000392,0.000392
106,27.5403,0.64169,0.6159,0.88357,0.83859,0.78235,0.83534,0.66506,0.75767,0.95064,0.98753,0.00038375,0.00038375,0.00038375
107,27.8584,0.62379,0.60728,0.87603,0.80403,0.81209,0.83635,0.6709,0.74972,0.9347,0.98476,0.0003755,0.0003755,0.0003755
108,28.0926,0.64115,0.62624,0.88866,0.80276,0.8257,0.82422,0.66423,0.73505,0.94189,0.98169,0.00036725,0.00036725,0.00036725
109,28.3213,0.62593,0.61583,0.88508,0.79116,0.84003,0.82121,0.66091,0.73839,0.94912,0.98158,0.000359,0.000359,0.000359
110,28.5606,0.63663,0.63213,0.90714,0.77311,0.82207,0.8136,0.66952,0.72323,0.93952,0.96272,0.00035075,0.00035075,0.00035075
111,28.7866,0.66684,0.65165,0.89623,0.8019,0.81423,0.83855,0.66886,0.73301,0.95443,0.96598,0.0003425,0.0003425,0.0003425
112,29.0233,0.62118,0.61223,0.87382,0.85175,0.78636,0.84669,0.67464,0.73092,0.9594,0.96914,0.00033425,0.00033425,0.00033425
113,29.2552,0.62365,0.611,0.88088,0.82372,0.82032,0.83786,0.66816,0.72742,0.9534,0.97183,0.000326,0.000326,0.000326
114,29.4914,0.61933,0.60748,0.88595,0.83506,0.80502,0.83943,0.6647,0.72259,0.94994,0.97278,0.00031775,0.00031775,0.00031775
