epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,26.3356,0.63543,0.63086,0.87954,0.84381,0.72394,0.80241,0.66081,0.73752,0.99058,0.97477,0.000425,0.000425,0.000425
102,26.5716,0.65794,0.64376,0.88898,0.83655,0.72746,0.79554,0.64746,0.74042,0.9996,0.97629,0.00041675,0.00041675,0.00041675
103,26.7992,0.64968,0.633,0.89588,0.84321,0.73745,0.80129,0.65692,0.72894,0.98418,0.97534,0.0004085,0.0004085,0.0004085
104,27.0345,0.62714,0.62967,0.89953,0.84804,0.75837,0.82824,0.66596,0.70404,0.9796,0.9599,0.00040025,0.00040025,0.00040025
105,27.261,0.61637,0.64306,0.892,0.79378,0.79826,0.82661,0.6686,0.70833,0.9906,0.95478,0.000392,0.000392,0.000392
106,27.4938,0.6387,0.63199,0.8853,0.78059,0.80469,0.83261,0.6865,0.69377,0.96983,0.951,0.00038375,0.00038375,0.00038375
107,27.8141,0.63245,0.61145,0.87623,0.814,0.77958,0.83623,0.69272,0.69149,0.96232,0.95081,0.0003755,0.0003755,0.0003755
108,28.0508,0.65557,0.64054,0.89114,0.88412,0.75005,0.82866,0.66781,0.69719,0.96011,0.9577,0.00036725,0.00036725,0.00036725
109,28.2781,0.63905,0.62307,0.88588,0.87418,0.76094,0.82823,0.66506,0.69876,0.97021,0.95718,0.000359,0.000359,0.000359
110,28.5153,0.64197,0.64404,0.90625,0.88854,0.74662,0.83041,0.67115,0.704,0.97544,0.95552,0.00035075,0.00035075,0.00035075
111,28.7441,0.6615,0.65543,0.8952,0.81572,0.80483,0.82818,0.67182,0.70711,0.97016,0.95581,0.0003425,0.0003425,0.0003425
112,28.9801,0.62048,0.61775,0.87573,0.84072,0.77876,0.81934,0.66116,0.69002,0.96201,0.94625,0.00033425,0.00033425,0.00033425
113,29.2108,0.62836,0.61469,0.88108,0.8387,0.7796,0.81368,0.65267,0.68477,0.94943,0.94691,0.000326,0.000326,0.000326
114,29.4477,0.62533,0.62245,0.89055,0.84542,0.77574,0.81852,0.66544,0.68579,0.96131,0.94348,0.00031775,0.00031775,0.00031775
115,29.6704,0.62415,0.62096,0.893,0.81491,0.78636,0.81471,0.65888,0.69185,0.95645,0.9491,0.0003095,0.0003095,0.0003095
116,29.9134,0.60483,0.60636,0.89122,0.84545,0.76609,0.82547,0.66933,0.68739,0.97279,0.95953,0.00030125,0.00030125,0.00030125
117,30.1424,0.59577,0.59964,0.88315,0.84354,0.7796,0.82804,0.6654,0.69622,0.98218,0.95823,0.000293,0.000293,0.000293
118,30.3788,0.59794,0.59374,0.87941,0.84641,0.75257,0.81736,0.66385,0.70917,0.98475,0.96096,0.00028475,0.00028475,0.00028475
119,30.6093,0.60569,0.59031,0.88882,0.80082,0.78827,0.81988,0.65946,0.71702,0.977,0.96141,0.0002765,0.0002765,0.0002765
120,30.8448,0.60842,0.6105,0.88069,0.80766,0.79376,0.82538,0.66203,0.71582,0.99197,0.96234,0.00026825,0.00026825,0.00026825
121,31.0747,0.58345,0.58318,0.87823,0.81113,0.79311,0.82294,0.66442,0.70214,0.9953,0.95855,0.00026,0.00026,0.00026
122,31.3117,0.59818,0.5839,0.88345,0.83027,0.78423,0.84194,0.68102,0.67472,0.96967,0.94846,0.00025175,0.00025175,0.00025175
123,31.5406,0.59725,0.58628,0.88519,0.82162,0.79311,0.8415,0.68305,0.67105,0.96658,0.9446,0.0002435,0.0002435,0.0002435
124,31.7805,0.59244,0.57338,0.88454,0.8278,0.78179,0.84228,0.68806,0.67754,0.97136,0.94247,0.00023525,0.00023525,0.00023525
125,32.1212,0.56434,0.56027,0.86816,0.82993,0.79311,0.84255,0.68909,0.6774,0.97218,0.94077,0.000227,0.000227,0.000227
126,32.3573,0.5938,0.60509,0.89341,0.85276,0.78595,0.84245,0.68672,0.65934,0.96099,0.9401,0.00021875,0.00021875,0.00021875
127,32.5892,0.60595,0.60026,0.88543,0.8452,0.79497,0.84226,0.68906,0.65916,0.95921,0.94277,0.0002105,0.0002105,0.0002105
128,32.8275,0.57952,0.58762,0.87713,0.85125,0.78121,0.84289,0.68916,0.67925,0.95845,0.95218,0.00020225,0.00020225,0.00020225
129,33.0572,0.5888,0.56584,0.88255,0.84552,0.79047,0.84287,0.68734,0.68543,0.96044,0.95342,0.000194,0.000194,0.000194
130,33.2961,0.60209,0.59906,0.88796,0.84573,0.79029,0.84353,0.70055,0.65996,0.95406,0.95116,0.00018575,0.00018575,0.00018575
131,33.529,0.58413,0.57297,0.89082,0.84822,0.78651,0.84337,0.70174,0.64582,0.93991,0.94598,0.0001775,0.0001775,0.0001775
132,33.7685,0.57791,0.57955,0.86753,0.84695,0.77003,0.83299,0.69114,0.64358,0.93094,0.93809,0.00016925,0.00016925,0.00016925
133,33.9986,0.59049,0.56736,0.87402,0.87606,0.75418,0.83389,0.6826,0.66135,0.93595,0.93811,0.000161,0.000161,0.000161
134,34.2417,0.58547,0.5792,0.8837,0.86744,0.7677,0.83497,0.68763,0.65178,0.93761,0.92956,0.00015275,0.00015275,0.00015275
135,34.4722,0.57102,0.56307,0.87648,0.87147,0.7677,0.84117,0.69291,0.64525,0.93692,0.92812,0.0001445,0.0001445,0.0001445
136,34.7104,0.54676,0.56431,0.88925,0.86293,0.77445,0.84059,0.70276,0.63452,0.93175,0.92933,0.00013625,0.00013625,0.00013625
