epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,18.31,0.89157,0.87481,0.95187,0.80122,0.7284,0.77819,0.5956,0.90419,1.06105,0.93857,0.00063125,0.00063125,0.00063125
77,18.5151,0.94123,0.91586,0.95684,0.80138,0.71302,0.78589,0.60063,0.89988,1.05545,0.93669,0.000623,0.000623,0.000623
78,18.7327,0.96275,0.962,0.95614,0.826,0.68468,0.7918,0.60455,0.91827,1.04871,0.94697,0.00061475,0.00061475,0.00061475
79,18.9398,0.89854,0.85796,0.95213,0.81815,0.68725,0.79219,0.60633,0.89208,1.0154,0.94683,0.0006065,0.0006065,0.0006065
80,19.1553,0.88951,0.88302,0.95316,0.84038,0.69495,0.80954,0.6164,0.8618,0.99983,0.94527,0.00059825,0.00059825,0.00059825
81,19.3625,0.88382,0.82993,0.94882,0.78564,0.69247,0.79059,0.61698,0.87577,1.00343,0.94706,0.00059,0.00059,0.00059
82,19.5766,0.87326,0.84282,0.93085,0.72894,0.74279,0.77667,0.59125,0.88802,1.04226,0.96413,0.00058175,0.00058175,0.00058175
83,19.7784,0.94217,0.88553,0.9622,0.77632,0.7069,0.77536,0.59389,0.88215,1.02815,0.962,0.0005735,0.0005735,0.0005735
84,19.9882,0.86453,0.83832,0.94301,0.78186,0.71152,0.78058,0.60119,0.87653,1.0333,0.95714,0.00056525,0.00056525,0.00056525
85,20.1933,0.90463,0.87664,0.96315,0.75732,0.72716,0.77944,0.60477,0.86709,1.02925,0.94367,0.000557,0.000557,0.000557
86,20.4089,0.89905,0.84808,0.9613,0.70846,0.76187,0.76856,0.59321,0.88781,1.09386,0.9498,0.00054875,0.00054875,0.00054875
87,20.6096,0.85145,0.83564,0.95927,0.70282,0.76931,0.78081,0.59502,0.88034,1.09085,0.94375,0.0005405,0.0005405,0.0005405
88,20.9113,0.86941,0.83917,0.94091,0.73247,0.74743,0.7842,0.60678,0.86724,1.02202,0.9484,0.00053225,0.00053225,0.00053225
89,21.1144,0.86896,0.80793,0.97005,0.73917,0.75717,0.79766,0.62412,0.85991,0.9886,0.9512,0.000524,0.000524,0.000524
90,21.3305,0.90605,0.82661,0.94803,0.83383,0.70032,0.82455,0.63692,0.8693,0.95525,0.94673,0.00051575,0.00051575,0.00051575
91,21.5357,0.83442,0.78223,0.92735,0.79218,0.7121,0.82544,0.6349,0.86172,0.94691,0.94446,0.0005075,0.0005075,0.0005075
92,21.7449,0.85924,0.84114,0.96042,0.78709,0.75176,0.83351,0.64288,0.83731,0.9527,0.93868,0.00049925,0.00049925,0.00049925
93,21.9478,0.87082,0.82213,0.93003,0.79454,0.72201,0.82788,0.63468,0.84378,0.97075,0.9384,0.000491,0.000491,0.000491
94,22.1601,0.87451,0.80863,0.93567,0.79546,0.69509,0.82956,0.62333,0.8608,0.96897,0.94189,0.00048275,0.00048275,0.00048275
95,22.3586,0.88725,0.83075,0.95613,0.79354,0.68983,0.82905,0.63691,0.84616,0.97132,0.94386,0.0004745,0.0004745,0.0004745
96,22.5703,0.89215,0.849,0.9444,0.73564,0.75175,0.81955,0.63301,0.84846,0.99274,0.93394,0.00046625,0.00046625,0.00046625
97,22.7737,0.90687,0.86472,0.945,0.73865,0.7677,0.81651,0.63281,0.85042,1.00363,0.93277,0.000458,0.000458,0.000458
98,22.9879,0.87559,0.81724,0.94958,0.71438,0.80534,0.81727,0.62153,0.8678,0.9868,0.93037,0.00044975,0.00044975,0.00044975
99,23.1876,0.8644,0.8194,0.92493,0.72289,0.77834,0.81644,0.62582,0.84653,0.98253,0.92492,0.0004415,0.0004415,0.0004415
100,23.4028,0.84337,0.80819,0.93728,0.75035,0.77284,0.8191,0.63543,0.82447,0.98915,0.9219,0.00043325,0.00043325,0.00043325
101,23.6107,0.87996,0.82327,0.9243,0.72263,0.7825,0.8134,0.62797,0.83376,0.99054,0.92282,0.000425,0.000425,0.000425
102,23.823,0.86051,0.83895,0.95316,0.80632,0.71518,0.81477,0.62428,0.84673,1.00204,0.93263,0.00041675,0.00041675,0.00041675
