epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,31.2831,0.8642,0.80761,0.94181,0.71964,0.8832,0.83092,0.62311,0.86843,1.04806,0.94192,0.000359,0.000359,0.000359
110,31.5579,0.94708,0.87775,0.97762,0.75486,0.73721,0.82277,0.59534,0.98413,1.08463,0.9543,0.00035075,0.00035075,0.00035075
111,31.8158,0.95746,0.88041,0.9704,0.74688,0.7414,0.82502,0.6052,0.97321,1.08286,0.95221,0.0003425,0.0003425,0.0003425
112,32.0838,0.97348,0.89215,0.97926,0.66222,0.86615,0.83112,0.61336,0.90629,1.03237,0.94463,0.00033425,0.00033425,0.00033425
113,32.3421,0.88787,0.84533,0.94322,0.71607,0.82002,0.83118,0.6181,0.89841,1.03145,0.94382,0.000326,0.000326,0.000326
114,32.6074,0.90633,0.82824,0.95222,0.72101,0.86771,0.84406,0.60997,0.91777,1.03899,0.93907,0.00031775,0.00031775,0.00031775
115,32.8623,0.91519,0.85816,0.9458,0.71815,0.83916,0.83645,0.61653,0.90916,1.04597,0.93576,0.0003095,0.0003095,0.0003095
116,33.1238,0.92522,0.84734,0.96168,0.75538,0.80328,0.82393,0.61486,0.88788,1.03475,0.93359,0.00030125,0.00030125,0.00030125
117,33.3824,0.87082,0.79741,0.93806,0.74223,0.8098,0.82779,0.60651,0.9534,1.04156,0.94447,0.000293,0.000293,0.000293
118,33.6424,0.87932,0.82129,0.94807,0.73628,0.80068,0.83557,0.59761,1.01251,1.04978,0.95594,0.00028475,0.00028475,0.00028475
119,33.8972,0.87351,0.80727,0.95199,0.73105,0.81596,0.84002,0.60601,0.98781,1.04092,0.95205,0.0002765,0.0002765,0.0002765
120,34.1615,0.89878,0.85089,0.95583,0.77245,0.74126,0.85183,0.6156,0.96473,1.01578,0.9523,0.00026825,0.00026825,0.00026825
121,34.413,0.88653,0.82606,0.9503,0.77795,0.74007,0.85476,0.61699,0.97758,1.01629,0.95788,0.00026,0.00026,0.00026
122,34.6823,0.87887,0.81928,0.94158,0.7334,0.75579,0.84862,0.60882,1.00933,1.01419,0.97835,0.00025175,0.00025175,0.00025175
123,34.9335,0.9133,0.83359,0.94734,0.76784,0.74651,0.84427,0.59016,1.03752,1.02152,0.97461,0.0002435,0.0002435,0.0002435
124,35.1977,0.90901,0.84026,0.95587,0.72782,0.82496,0.83552,0.60652,0.96075,1.02938,0.95093,0.00023525,0.00023525,0.00023525
125,35.456,0.88321,0.82983,0.95875,0.7235,0.80856,0.83035,0.62218,0.88899,1.02575,0.93474,0.000227,0.000227,0.000227
126,35.7238,0.89759,0.82374,0.96729,0.72015,0.82745,0.82809,0.62695,0.82695,1.00557,0.93,0.00021875,0.00021875,0.00021875
127,36.0713,0.87993,0.82347,0.94125,0.72559,0.82207,0.82987,0.62973,0.85521,1.01671,0.93507,0.0002105,0.0002105,0.0002105
128,36.3276,0.93983,0.83468,0.96696,0.74125,0.79815,0.83072,0.6173,0.91058,1.02954,0.94214,0.00020225,0.00020225,0.00020225
129,36.5899,0.83023,0.80236,0.93257,0.74717,0.78636,0.83238,0.62462,0.90708,1.02536,0.94234,0.000194,0.000194,0.000194
130,36.8623,0.89954,0.84025,0.96425,0.74204,0.80955,0.83722,0.63389,0.87717,1.01983,0.94391,0.00018575,0.00018575,0.00018575
131,37.1115,0.91768,0.8263,0.95923,0.73531,0.80952,0.83918,0.62951,0.88981,1.03643,0.94782,0.0001775,0.0001775,0.0001775
132,37.3793,0.89486,0.81625,0.96661,0.77084,0.79311,0.83886,0.62033,0.92358,1.04805,0.95558,0.00016925,0.00016925,0.00016925
133,37.63,0.81157,0.78771,0.9437,0.75709,0.8028,0.83791,0.60949,0.9548,1.05499,0.96359,0.000161,0.000161,0.000161
134,37.8966,0.85959,0.82952,0.96688,0.74149,0.80659,0.83777,0.62389,0.9435,1.06122,0.96772,0.00015275,0.00015275,0.00015275
135,38.1458,0.92962,0.84802,0.97374,0.74275,0.80569,0.83586,0.62728,0.90909,1.05785,0.96516,0.0001445,0.0001445,0.0001445
136,38.4106,0.87868,0.81682,0.96138,0.75877,0.80781,0.83812,0.64393,0.84148,1.0282,0.95646,0.00013625,0.00013625,0.00013625
137,38.6656,0.85311,0.79154,0.94719,0.75497,0.80798,0.83549,0.64229,0.83353,1.02368,0.95656,0.000128,0.000128,0.000128
138,38.9262,0.86991,0.80891,0.94401,0.75821,0.82207,0.83504,0.6342,0.87294,1.02032,0.96325,0.00011975,0.00011975,0.00011975
